"rt","condition","q","explicit","impasse","grid","mark","ixn","question","graph","datafile","colorClick","gwidth","gheight","relation","block","time_elapsed","subject","study","session","pool","mode","exp_id","sona_id","source","correct","discriminant","tri_score","orth_score","other_score","blank_score","answer","hovered","term"
9684,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",287415,"X7HS7","SGC3A","wi22sona","sona","asynch","2218","38737","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"D","04 PM","winter22"
15332,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",302840,"X7HS7","SGC3A","wi22sona","sona","asynch","2218","38737","limitless-plains",TRUE,1,1,0,0,0,"A","I I I I 4","winter22"
7549,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",317431,"X7HS7","SGC3A","wi22sona","sona","asynch","2218","38737","limitless-plains",TRUE,0,2,2,0,0,"E,G","6","winter22"
92158,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",409691,"X7HS7","SGC3A","wi22sona","sona","asynch","2218","38737","limitless-plains",FALSE,0.416666666666667,1,0,1,0,"M,X","F O F C Z 02 PM","winter22"
111539,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",521489,"X7HS7","SGC3A","wi22sona","sona","asynch","2218","38737","limitless-plains",FALSE,0.833333333333333,1,0,2,0,"A,G,K","C ","winter22"
54132,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",575855,"X7HS7","SGC3A","wi22sona","sona","asynch","2218","38737","limitless-plains",TRUE,0,1,1,0,0,"I","","winter22"
29119,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",605065,"X7HS7","SGC3A","wi22sona","sona","asynch","2218","38737","limitless-plains",TRUE,1,1,0,0,0,"E","","winter22"
103018,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",708178,"X7HS7","SGC3A","wi22sona","sona","asynch","2218","38737","limitless-plains",TRUE,1,2,0,0,0,"L,M","01 PM12 PMM M M 12 PM02 PMC 01 PM01 PM12 PMM 12 PM10 AMB 01 PM12 PMM M M 01 PM01 PM12 PM01 PMM M 01 PM01 PM12 PM01 PML H H 03 PM03 PM02 PM01 PM01 PM12 PM01 PM01 PM02 PM02 PM03 PM03 PMH H L ","winter22"
46236,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",754651,"X7HS7","SGC3A","wi22sona","sona","asynch","2218","38737","limitless-plains",TRUE,1,1,0,0,0,"G","2F F F B B 12 PM12 PM11 AM10 AM10 AMH L L K X X 02 PM01 PM12 PM11 AM10 AM09 AM01 PM12 PM11 AM12 PM01 PM12 PM11 AM10 AM","winter22"
40103,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",794842,"X7HS7","SGC3A","wi22sona","sona","asynch","2218","38737","limitless-plains",TRUE,0.5,2,1,0,0,"E,F","","winter22"
36310,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",831237,"X7HS7","SGC3A","wi22sona","sona","asynch","2218","38737","limitless-plains",TRUE,1,1,0,0,0,"X","","winter22"
9000,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",840326,"X7HS7","SGC3A","wi22sona","sona","asynch","2218","38737","limitless-plains",TRUE,1,2,0,0,0,"K,X","","winter22"
12789,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",81619,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",FALSE,-1,0,1,0,0,"A","10 AM11 AMA A 1C C 2","winter22"
7196,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",88935,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",FALSE,-1,0,1,0,0,"E","H D D D E ","winter22"
9276,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",98317,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",FALSE,-1,0,1,0,0,"Z","C C C A Z Z ","winter22"
6729,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",105144,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",FALSE,-0.166666666666667,0,0,2,0,"D,E","3","winter22"
15001,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",120256,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",TRUE,1,1,0,0,0,"O","O K I O O ","winter22"
27834,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",152914,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",TRUE,0,2,2,0,0,"E,G","I G E 6E E G ","winter22"
24384,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",177405,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",FALSE,-1,0,2,0,0,"B,F","B B I ","winter22"
32909,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",210422,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",FALSE,-1,0,1,0,0,"E","8F F F B B B E 5","winter22"
13886,"111","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",224610,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",TRUE,0,1,1,0,0,"I","J J J I I I ","winter22"
28688,"111","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",253402,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",FALSE,-1,0,1,0,0,"X","G G F B B B F F F X X X M M M ","winter22"
7035,"111","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",260541,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",FALSE,-1,0,2,0,0,"B,F","B 5","winter22"
17888,"111","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",278525,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",FALSE,-1,0,1,0,0,"B","B B B B B F F 5F B ","winter22"
20624,"111","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",299248,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",FALSE,-0.5,1,2,0,0,"F,X","M C H H Z Z Z Z Z Z X F O X I ","winter22"
8281,"111","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",307629,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",FALSE,0,0,0,0,1,"","02 PM03 PMK ","winter22"
53766,"111","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",361496,"4YF1J","SGC3A","wi22sona","sona","asynch","2218","42720","limitless-plains",FALSE,-1,0,2,0,0,"E,F","M M M M B B B B F F G F E I 03 PM02 PMO G G F F F F B 12 PM01 PM12 PM","winter22"
25048,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",94838,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",FALSE,-1,0,1,0,0,"A","U F 78101110 AM09 AM08 AM09 AM611 AM11 AM10 AM09 AM10 AM11 AMA A 10 AM10 AM11 AM11 AM","winter22"
8395,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",103346,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",FALSE,-1,0,1,0,0,"E","5O E E E Z ","winter22"
36930,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",140687,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",FALSE,-1,0,1,0,0,"Z","H H A C C C Z Z Z 12 PMC C 12 PM12 PMZ Z C A C C A ","winter22"
49176,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",189965,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",FALSE,-1,0,1,0,0,"U","04 PMC C F U 04 PMH H H 04 PMH H 03 PM04 PMU 04 PM04 PME E 04 PME E E E D 04 PM04 PM02 PMU U B B ","winter22"
74351,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",264421,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",FALSE,-1,0,1,0,0,"U","I J D Z H H O 11 AM11 AMI 12 PMA 03 PM02 PM03 PM04 PM03 PM03 PM03 PM","winter22"
8577,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",277757,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",TRUE,0,2,2,0,0,"E,G","","winter22"
10968,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",288820,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",FALSE,-1,0,2,0,0,"B,F","F F F F Z B B B ","winter22"
25853,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",314785,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",FALSE,-1,0,1,0,0,"E","F E E G H F F B J ","winter22"
12541,"111","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",327429,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",TRUE,0,1,1,0,0,"I","3J I B B ","winter22"
33554,"111","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",361082,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",FALSE,-1,0,1,0,0,"X","O X F B B O 04 PM04 PMX 06 PMZ Z ","winter22"
6204,"111","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",367383,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",FALSE,-1,0,2,0,0,"B,F","12 PM","winter22"
5776,"111","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",373490,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
54624,"111","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",428209,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",FALSE,-0.5,1,2,0,0,"F,X","B Z 04 PMZ Z Z F O Z 12 PM","winter22"
20504,"111","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",448818,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
32732,"111","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",481648,"SKPWA","SGC3A","wi22sona","sona","asynch","2218","38985","limitless-plains",FALSE,-1,0,2,0,0,"E,F","01 PM02 PMX X H H O 03 PM02 PMX X X X X K K K ","winter22"
32262,"121","1","1","2","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_impasse",FALSE,600,600,"starttime","item_scaffold",94229,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",FALSE,0,0,0,0,1,"","012 PM11 AM","winter22"
12287,"121","2","1","2","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_impasse",FALSE,600,600,"starts","item_scaffold",106707,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",FALSE,0,0,0,0,1,"","4C K D D ","winter22"
22471,"121","3","1","2","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_impasse",FALSE,600,600,"meets","item_scaffold",129471,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",FALSE,0,0,0,0,1,"","5A C 10 AMC ","winter22"
45810,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",175690,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",FALSE,0,0,0,0,1,"","02 PM03 PM04 PMK A C O A A A Z Z U U Z Z H H H K U Z A ","winter22"
90569,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",266831,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",FALSE,0,0,0,0,1,"","I A I I I 03 PM02 PM03 PMU U Z Z F F I A A A A I H A A F O H ","winter22"
8583,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",278504,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",TRUE,0,2,2,0,0,"E,G","E ","winter22"
29968,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",308587,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",FALSE,-1,0,2,0,0,"B,F","G C F F B B B B F B B ","winter22"
32164,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",340971,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",FALSE,-0.166666666666667,0,0,2,0,"I,J","","winter22"
15579,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",356660,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",TRUE,0,1,1,0,0,"I","","winter22"
29431,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",386199,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"J","","winter22"
6749,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",393245,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",FALSE,-1,0,2,0,0,"B,F","","winter22"
8359,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",401800,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
27207,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",429117,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",FALSE,-0.5,1,2,0,0,"F,X","","winter22"
40222,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",469535,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
27285,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",496934,"UJFX9","SGC3A","wi22sona","sona","asynch","2218","30653","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"B","","winter22"
47317,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",1810343,"76UV0","SGC3A","wi22sona","sona","asynch","2218","42306","limitless-plains",FALSE,-1,0,1,0,0,"A","U F 10 AM11 AM12 PM11 AMA Z A A 11 AM11 AMA A A 11 AMA C C C C 10 AMC C 10 AM10 AMA ","winter22"
24295,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",1834777,"76UV0","SGC3A","wi22sona","sona","asynch","2218","42306","limitless-plains",FALSE,-1,0,1,0,0,"E","12 PMU Z B G G K ","winter22"
17214,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",1852143,"76UV0","SGC3A","wi22sona","sona","asynch","2218","42306","limitless-plains",FALSE,-1,0,1,0,0,"Z","12 PM11 AM10 AM10 AMC C C 10 AM10 AM12 PMZ Z Z Z 12 PMZ Z ","winter22"
42336,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",1894624,"76UV0","SGC3A","wi22sona","sona","asynch","2218","42306","limitless-plains",TRUE,1,1,0,0,0,"H","A 12 PMC C 03 PM04 PMK H H ","winter22"
12695,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",1907472,"76UV0","SGC3A","wi22sona","sona","asynch","2218","42306","limitless-plains",TRUE,1,1,0,0,0,"O","O I I 04 PMI O O ","winter22"
