"subject","condition","pretty_condition","term","mode","gender","age","language","schoolyear","country","effort","difficulty","confidence","enjoyment","other","disability","totaltime_m","violations","browser","width","height","pretty_mode","s_TRI","s_ORTH","s_TVERSKY","s_SATISFICE","s_REF","s_ABS","s_NABS","s_SCALED","DV_percent_NABS","rt_m","item_avg_rt","item_min_rt","item_max_rt","item_n_TRI","item_n_ORTH","item_n_TV","item_n_SAT","item_n_OTHER","item_n_POS","item_n_NEG","item_n_NEUTRAL","item_q1_NABS","item_q1_SCALED","item_q1_interpretation","item_q1_rt","item_q5_NABS","item_q5_SCALED","item_q5_interpretation","item_q5_rt","item_q7_NABS","item_q7_interpretation","item_q7_rt","item_q15_NABS","item_q15_interpretation","item_q15_rt","item_scaffold_NABS","item_scaffold_SCALED","item_scaffold_rt","item_test_NABS","item_test_SCALED","item_test_rt"
"9CLCR","114","Orth-Sparse","winter22","asynch","Male",21,"English","Third","US","I tried my best on each question","2","4","5","","no",9.06068333333333,"1","chrome","1429","931","online-replication",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,4.67156666666667,21.5610769230769,5.837,59.57,13,0,0,0,0,0,0,0,1,1,"Triangular",52.685,1,1,"Triangular",12.811,1,"Triangular",27.106,1,"Triangular",15.266,5,5,1.61861666666667,8,8,3.05295
"9G8K3","115","Orth-Grid","winter22","asynch","Female",22,"Mandarin","Fourth","China","I tried my best on each question","3","4","1","It is boring","no",8.52426666666667,"1","chrome","1536","722","online-replication",0.285249064660829,10.5785391079509,0.276826115061409,0,0,0,0,-10.5,0,5.22336666666667,24.1078461538462,6.838,54.452,0,10,0,0,3,1,2,0,0,-1,"Orthogonal",12.593,0,-0.5,"?",43.169,0,"Orthogonal",14.102,0,"Orthogonal",31.535,0,-4.5,1.86973333333333,0,-6,3.35363333333333
"9J5H4","111","Orth-Full","winter22","asynch","Male",19,"Cantonese","First","United States","I tried my best on each question","3","4","4","I think the experiment was very well thought out and the graph was a very unique way to indicate time.","N/A",16.3678166666667,"3","chrome","1440","789","online-replication",0.331839973751738,12.7836538461538,-0.375417474682181,0,0,0,0,-13,0,9.52033333333333,43.94,9.926,94.724,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",13.596,0,-1,"Orthogonal",89.276,0,"Orthogonal",19.618,0,"Orthogonal",45.834,0,-5,4.28205,0,-8,5.23828333333333
"9N508","113","Tri-Sparse","fall17","lab-synch","Female",18,"English","First","United States","NULL","NULL","NULL","NULL","NULL","NULL",12.6059666666667,"NULL","NULL","NULL","NULL","laboratory",11.875,0.0261581555699203,7.26831501831502,0,0,12,12,11,0.923076923076923,7.1646,33.0673846153846,15.814,58.985,12,1,0,0,0,0,0,0,1,1,"Triangular",58.985,1,1,"Triangular",43.935,0,"Orthogonal",47.462,1,"Triangular",24.74,5,5,3.07481666666667,7,6,4.08978333333333
"9RVJW","114","Orth-Sparse","summer22","asynch","Female",22,"English","Fifth","USA","I tried my best on each question","3","4","3","I wish the graph was a little larger possibly, to make it easier on my eyes!!! But overall it seemed okay. I am interested in what the study is about.  ","No. ",17.4123666666667,"2","chrome","1440","821","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,8.91096666666667,41.1275384615385,9.551,102.093,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",19.981,0,-1,"Orthogonal",91.085,0,"Orthogonal",12.746,0,"Orthogonal",46.498,0,-5,4.1261,0,-8,4.78486666666667
"9VRD5","115","Orth-Grid","winter22","asynch","Female",19,"X-Other","Second","Indonesia","I tried my best on each question","4","3","3","","",23.7634166666667,"1","chrome","1344","735","online-replication",-0.514750935339171,11.9230769230769,-0.723173884938591,0,0,0,0,-12.5,0,16.5615666666667,76.438,11.269,389.666,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",24.076,0,-0.5,"?",389.666,0,"Orthogonal",73.524,0,"Orthogonal",117.232,0,-4.5,8.5961,0,-8,7.96546666666667
"9XBWA","111","Orth-Full","winter22","asynch","Female",20,"X-Other","Third","Pakistan","I tried my best on each question","2","3","5","This task was really interesting.","",5.62818333333333,"1","chrome","1600","789","online-replication",0.417824822236587,4.20889625080802,0.0611398405516052,0,0,1,2,-5,0.153846153846154,3.63778333333333,16.7897692307692,6.317,30.66,2,5,1,0,5,1,5,0,0,-1,"Orthogonal",13.407,1,1,"Triangular",7.738,0,"Orthogonal",30.66,1,"Triangular",20.244,1,-1,1.34366666666667,1,-4,2.29411666666667
"9Y8G1","114","Orth-Sparse","summer22","asynch","Female",23,"Mandarin","Fourth","China","I tried my best on each question","4","3","3","","",8.93536666666667,"1","chrome","1440","789","online-replication",0.476320493232258,8.15105311355311,-0.735778926955398,0,0,0,0,-9.5,0,5.57845,25.7466923076923,9.056,53.626,0,8,1,0,4,1,4,0,0,-1,"Orthogonal",15.304,0,-0.5,"?",28.456,0,"Orthogonal",15.818,0,"?",39.479,0,-4.5,2.48566666666667,0,-5,3.09278333333333
"A0KHZ","115","Orth-Grid","summer22","asynch","Female",21,"Mandarin","Third","China","I tried my best on most questions","4","3","4","it was fun","no",16.4408333333333,"1","chrome","1440","789","online-replication",-0.36134184443008,11,-0.583750808015514,0,0,0,0,-11,0,11.2614833333333,51.9760769230769,8.393,130.098,0,11,0,0,2,0,0,2,0,-1,"Orthogonal",21.366,0,0,"blank",63.267,0,"Orthogonal",35.543,0,"Orthogonal",86.983,0,-4,3.52278333333333,0,-7,7.7387
"A0KN3","114","Orth-Sparse","winter22","asynch","Male",18,"Spanish","First","United States","I tried my best on most questions","5","2","1","i want more context","no",9.43035,"1","chrome","1280","720","online-replication",1.63514402264402,2.11471126912303,2.04510073260073,0,0,2,3,-1.5,0.230769230769231,6.26858333333333,28.9319230769231,12.288,93.126,3,3,1,0,6,1,4,2,0,-1,"Orthogonal",30.072,0,-0.5,"?",12.288,0,"Orthogonal",47.242,1,"Triangular",14.74,0,-2.5,2.18315,3,1,4.08543333333333
"A1O0X","115","Orth-Grid","summer22","asynch","Male",23,"English","Fifth","US","I tried my best on each question","2","4","1","","",5.04991666666667,"2","chrome","1920","977","online-replication",-0.00766537384184442,2.72983462615816,1.46590174531351,0,0,1,1,-4,0.0769230769230769,3.56023333333333,16.4318461538462,1.098,57.587,1,4,3,0,5,3,5,0,0,-1,"Orthogonal",21.003,1,1,"Triangular",57.587,0,"Orthogonal",16.681,0,"?",2.528,1,0,2.299,0,-4,1.26123333333333
"A2YFF","111","Orth-Full","winter22","asynch","Male",22,"English","Fourth","United States","I tried my best on each question","4","4","2","I found the graph very confusing with the connecting/crossing lines.","None.",13.8465,"2","chrome","1500","849","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,7.4959,34.5964615384615,6.489,123.208,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",24.544,0,-1,"Orthogonal",68.127,0,"Orthogonal",18.33,0,"Orthogonal",44.975,0,-5,4.1471,0,-8,3.3488
"A3KVH","115","Orth-Grid","winter22","asynch","Female",22,"English","Fourth","USA","I tried my best on most questions","4","2","2","","",6.63963333333333,"1","chrome","1438","750","online-replication",-1.26042193101017,4.28673507864684,-0.360536522301228,0,0,0,0,-8,0,3.53455,16.3133076923077,6.463,49.992,0,5,1,0,7,1,7,0,0,-1,"Orthogonal",13.412,0,-0.5,"?",21.425,0,"Orthogonal",13.318,0,"?",13.839,0,-2.5,1.73278333333333,0,-5.5,1.80176666666667
"A76MJ","114","Orth-Sparse","winter22","asynch","Male",19,"English","First","United States","I tried my best on each question","3","3","4","","",12.6292166666667,"1","chrome","1440","729","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,9.28076666666667,42.8343076923077,11.703,104.789,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",100.14,0,-1,"Orthogonal",87.038,0,"Orthogonal",15.128,0,"Orthogonal",53.706,0,-5,4.2536,0,-8,5.02716666666667
"A91EM","111","Orth-Full","winter22","asynch","Female",18,"Mandarin","Second","China","I tried my best on each question","3","4","3","","",11.7340666666667,"1","chrome","1792","1041","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,7.58,34.9846153846154,6.54,86.306,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",20.974,0,-1,"Orthogonal",78.41,0,"Orthogonal",17.573,0,"Orthogonal",40.417,0,-5,3.54408333333333,0,-8,4.03591666666667
"A9CZD","111","Orth-Full","spring18","lab-synch","Female",20,"Mandarin or Cantonese","Third","USA","NULL","NULL","NULL","NULL","NULL","NULL",11.80395,"NULL","NULL","NULL","NULL","laboratory",13,-0.540508511096746,8.08974358974359,0,0,12,13,13,1,4.61596666666667,21.3044615384615,8.204,68.595,13,0,0,0,0,0,0,0,1,1,"Triangular",68.595,1,1,"Triangular",34.389,1,"Triangular",27.399,1,"Triangular",17.736,5,5,2.3731,8,8,2.24286666666667
"AA4UN","111","Orth-Full","winter22","asynch","Female",18,"English","First","United States","I tried my best on most questions","3","2","2","I liked the dog at the end :)","n/a",13.79475,"2","chrome","1440","821","online-replication",9.77724358974359,2.56365815556992,5.37889194139194,0,0,9,9,6.5,0.692307692307692,5.98351666666667,27.6162307692308,7.654,69.622,9,3,1,0,0,1,0,0,0,-1,"Orthogonal",12.545,1,1,"Triangular",17.274,1,"Triangular",68.805,1,"Triangular",13.061,2,-1,2.7705,7,7.5,3.21301666666667
"AAAGG","115","Orth-Grid","summer22","asynch","Female",21,"English","Fourth","United States","I tried my best on most questions","3","2","2","The background was impairing my ability accurately determine the times.","",11.4205,"1","chrome","1368","801","online-replication",-0.581417602005837,10.2177197802198,-0.726850355526826,0,0,0,0,-12,0,7.2537,33.4786153846154,6.918,100.689,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",17.259,0,-0.5,"?",100.689,0,"Orthogonal",22.495,0,"Orthogonal",51.014,0,-4.5,2.88865,0,-7.5,4.36505
"ACYOW","113","Tri-Sparse","summer22","asynch","Female",20,"Cantonese","Third","hong kong","I tried my best on each question","3","2","3","the image could be more clear","",7.10963333333333,"1","chrome","2560","1297","online-replication",2.73914835164835,4.50949148890325,1.42791154923508,0,0,3,3,-3,0.230769230769231,3.0458,14.0575384615385,0.618,40.594,3,5,1,0,4,1,3,1,0,-1,"Orthogonal",13.109,1,1,"Triangular",10.546,0,"frenzy",40.594,0,"Orthogonal",19.242,1,-1,0.967966666666667,2,-2,2.07783333333333
"ADFD8","111","Orth-Full","winter22","asynch","Male",24,"Mandarin","Third","Taiwan","I tried my best on each question","1","3","5","At first couple of questions, it was kind of confusing to determine the figure/picture. However, after I've done couple of questions, I then realized how to read it more accurately but realized that I did so many questions wrong in the front. ","N/A",10.6683166666667,"2.5","chrome","1920","969","online-replication",6.64807692307692,4.91425339366516,3.31639194139194,0,0,7,7,2,0.538461538461538,4.51318333333333,20.8300769230769,6.673,67.314,7,5,0,0,1,0,0,1,0,-1,"Orthogonal",23.161,1,1,"Triangular",61.662,0,"Orthogonal",11.29,1,"Triangular",14.496,1,-2,2.86235,6,4,1.65083333333333
"AK4Z3","114","Orth-Sparse","winter22","asynch","Female",20,"Mandarin","Second","China","I tried my best on most questions","4","3","2","","no",14.0354833333333,"3","chrome","1422","730","online-replication",-0.668597089185324,12.4375,-0.289107950872657,0,0,0,0,-13,0,8.84588333333333,40.8271538461538,9.335,100.516,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",21.206,0,-1,"Orthogonal",100.516,0,"Orthogonal",33.607,0,"Orthogonal",87.918,0,-5,3.4356,0,-8,5.41028333333333
"AKA30","114","Orth-Sparse","winter22","asynch","Female",22,"English","Fourth","United States","I tried my best on each question","4","4","5","Maybe this was intentional, but placing the letter choices in alphabetical order would be helpful because then it would easier to select answer choices.","None.
",12.3456833333333,"2","chrome","1504","892","online-replication",-0.648084268672504,10.2087912087912,-0.723173884938591,0,0,0,0,-12,0,7.01971666666667,32.3986923076923,9.15,105.703,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",26.833,0,-0.5,"?",105.703,0,"Orthogonal",16.853,0,"Orthogonal",37.738,0,-4.5,3.10041666666667,0,-7.5,3.9193
"ALCUU","114","Orth-Sparse","summer22","asynch","Male",22,"English","Fourth","USA","I tried my best on each question","2","5","3","N/A","No",12.4113166666667,"1","chrome","1536","722","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,7.42296666666667,34.2598461538462,10.675,65.701,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",30.712,0,-1,"Orthogonal",65.701,0,"Orthogonal",27.029,0,"Orthogonal",42.88,0,-5,3.64483333333333,0,-8,3.77813333333333
"ANTK9","114","Orth-Sparse","winter22","asynch","Female",19,"English","Third","USA","I tried my best on each question","3","3","4","","No",4.3218,"1","chrome","1439","719","online-replication",0.610249064660829,4.478081232493,0.238062917474682,0,0,1,1,-7,0.0769230769230769,2.36478333333333,10.9143846153846,3.366,22.045,1,5,0,0,7,0,6,1,0,-1,"Orthogonal",13.134,0,-1,"Orthogonal",15.651,0,"Orthogonal",16.768,0,"?",3.366,0,-3.5,1.22193333333333,1,-3.5,1.14285
"AOTXC","113","Tri-Sparse","winter22","asynch","Other-Not Listed",21,"English","Fourth","USA","I tried my best on most questions","4","3","3","","",6.74275,"1.5","chrome","1920","969","online-replication",8.725,0.0642533936651584,5.63508672699849,0,0,9,9,7.5,0.692307692307692,4.61805,21.3140769230769,7.103,39.93,9,1,1,0,2,1,2,0,1,1,"Triangular",23.068,1,1,"Triangular",25.874,1,"Triangular",32.85,0,"Orthogonal",19.904,4,4.5,1.77191666666667,5,3,2.84613333333333
"APAMB","113","Tri-Sparse","winter22","asynch","Female",21,"English","Third","USA","I tried my best on each question","2","3","3","","no",15.1600666666667,"1","chrome","1440","821","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,11.02135,50.8677692307692,9.366,128.071,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",30.273,0,-1,"Orthogonal",128.071,0,"Orthogonal",29.253,0,"Orthogonal",91.164,0,-5,4.64308333333333,0,-8,6.37826666666667
"APXF8","113","Tri-Sparse","fall17","lab-synch","Female",18,"English","First","United States","NULL","NULL","NULL","NULL","NULL","NULL",15.6428833333333,"NULL","NULL","NULL","NULL","laboratory",0.896396250808016,4.19699148890325,0.989711269123034,0,0,2,2,-5,0.153846153846154,9.35361666666667,43.1705384615385,10.975,124.868,2,5,1,0,5,1,5,0,0,-1,"Orthogonal",44.532,1,1,"Triangular",65.226,0,"Orthogonal",30.389,1,"Triangular",38.04,1,-1,4.91598333333333,1,-4,4.43763333333333
"APZGR","113","Tri-Sparse","winter22","asynch","Female",19,"English","Second","United States","I tried my best on most questions","4","4","2","The visualization was kind of hard to understand at first, especially because the label on the bottom stated that it was representative of times shifted started AND ended— at first I thought I was supposed to look for points on the graph to reveal when a shift ended instead of mentally calculating it using each point's duration and start time.","",13.5192333333333,"2","chrome","1440","689","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,8.40731666666667,38.803,5.394,91.86,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",11.387,0,-1,"Orthogonal",91.86,0,"Orthogonal",22.745,0,"Orthogonal",49.865,0,-5,3.35256666666667,0,-8,5.05475
"AQ3YT","111","Orth-Full","winter22","asynch","Male",18,"English","First","United States","I tried my best on most questions","3","3","3","It was a semi difficult experiment","no",5.48545,"1","chrome","1600","752","online-replication",-0.928008511096746,9.28974358974359,-0.587427278603749,0,0,0,0,-11.5,0,3.29388333333333,15.2025384615385,5.676,61.142,0,10,0,0,3,0,3,0,0,-1,"Orthogonal",9.012,0,-0.5,"?",15.177,0,"Orthogonal",14.872,0,"Orthogonal",61.142,0,-4,0.927966666666667,0,-7.5,2.36591666666667
"ASKL1","114","Orth-Sparse","summer22","asynch","Male",21,"X-Other","Fourth","United States","I tried my best on each question","1","5","5","","No",15.5803666666667,"1","chrome","1410","821","online-replication",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,4.91141666666667,22.6680769230769,7.471,81.301,13,0,0,0,0,0,0,0,1,1,"Triangular",81.301,1,1,"Triangular",17.71,1,"Triangular",29.165,1,"Triangular",12.91,5,5,2.21348333333333,8,8,2.69793333333333
"AW74X","111","Orth-Full","winter22","asynch","Female",19,"English","Second","United States","I tried my best on most questions","4","2","2","I really wasn't sure how to answer some questions and was confused on the structure of the graph. I tried my best to do the math in my head.","none.",16.484,"2","chrome","1440","789","online-replication",-1.01475093533917,12.5,-0.146250808015514,0,0,0,0,-13,0,12.3555833333333,57.0257692307692,8.598,208.893,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",71.379,0,-1,"Orthogonal",208.893,0,"Orthogonal",22.233,0,"Orthogonal",56.512,0,-5,7.03046666666667,0,-8,5.32511666666667
"AY72Z","113","Tri-Sparse","summer22","asynch","Male",23,"Mandarin",NA,"China","I tried my best on each question","4","4","2","it was kind of hard in the beginning, but later on it become easier.","",12.3809833333333,"1","chrome","1440","701","online-replication",11.5,-0.396918767507003,7.83333333333333,0,1,11,12,12,0.923076923076923,7.57145,34.9451538461538,8.764,96.177,12,0,0,0,1,0,0,1,1,1,"Triangular",10.523,0,0,"reference",56.719,1,"Triangular",24.267,1,"Triangular",51.503,4,4,3.06636666666667,8,8,4.50508333333333
"B29JJ","114","Orth-Sparse","winter22","asynch","Female",29,"English","Third","United States","I tried my best on each question","2","3","5","Difficult at first, took a few questions to understand how the graph worked exactly.","very black and white thinking, graph instruction not clear which led to difficulty at first",17.4377166666667,"2","chrome","1512","834","online-replication",7.64331501831502,4.84282482223659,3.24496336996337,0,0,8,8,3,0.615384615384615,10.5617833333333,48.7466923076923,10.705,287.669,8,5,0,0,0,0,0,0,0,-1,"Orthogonal",31.7,1,1,"Triangular",287.669,0,"Orthogonal",31.064,1,"Triangular",17.229,1,-3,7.6406,7,6,2.92118333333333
"B2TOQ","111","Orth-Full","winter22","asynch","Female",20,"Mandarin","Second","China","I tried my best on most questions","4","2","2","n/a","The understanding of the graph.",6.47516666666667,"1","chrome","1440","789","online-replication",0.555324822236587,5.98508672699849,0.731482977806507,0,0,1,1,-6,0.0769230769230769,3.83356666666667,17.6933846153846,5.748,37.025,1,6,2,0,4,2,4,0,0,-1,"Orthogonal",10.24,1,1,"Triangular",13.167,0,"Orthogonal",20.995,0,"?",16.674,1,-1,1.05951666666667,0,-5,2.77405
"B3OKB","111","Orth-Full","fall17","lab-synch","Male",19,"English","First","India","NULL","NULL","NULL","NULL","NULL","NULL",13.4522833333333,"NULL","NULL","NULL","NULL","laboratory",5.48573926073926,6.99117647058824,3.82188644688645,0,0,5,6,-1,0.461538461538462,7.3651,33.9927692307692,5.908,111.684,6,7,0,0,0,0,0,0,0,-1,"Orthogonal",25.98,0,-1,"Orthogonal",111.684,0,"Orthogonal",21.583,1,"Triangular",34.206,0,-5,4.27425,6,4,3.09085
"B4LD9","111","Orth-Full","spring18","lab-synch","Male",21,"English","Fourth","USA","NULL","NULL","NULL","NULL","NULL","NULL",10.3928666666667,"NULL","NULL","NULL","NULL","laboratory",1.57209653092006,8.68092006033183,0.622764490411549,0,0,2,2,-6.5,0.153846153846154,7.13236666666667,32.9186153846154,11.501,79.096,2,9,1,0,1,1,0,1,0,-1,"Orthogonal",41.071,1,1,"Triangular",57.625,0,"Orthogonal",18.713,0,"Orthogonal",37.276,2,0.5,2.72613333333333,0,-7,4.40623333333333
"B570P","111","Orth-Full","winter22","asynch","Female",22,"English","Third","United States","I tried my best on each question","4","2","4","","",16.5545666666667,"1.5","chrome","1440","744","online-replication",2.42285410667764,7.77769607843137,2.65066795949149,0,0,2,2,-6.5,0.153846153846154,5.81786666666667,26.8516923076923,5.681,65.23,2,8,1,0,2,1,2,0,0,-1,"Orthogonal",19.61,0,-1,"Orthogonal",32.489,0,"Orthogonal",25.514,1,"Triangular",30.596,1,-3,2.56528333333333,1,-3.5,3.25258333333333
"B57QL","113","Tri-Sparse","winter22","asynch","Male",27,"Arabic",NA,"USA","I tried my best on each question","2","3","3","","NO",4.60528333333333,"1","chrome","1440","725","online-replication",2.53300547491724,-0.178603749191984,4.72824357015533,0,0,3,3,0,0.230769230769231,2.89891666666667,13.3796153846154,1.511,24.028,3,2,3,0,5,3,5,0,1,1,"Triangular",15.275,0,0.5,"Tversky",24.028,0,"Orthogonal",20.146,0,"Tversky",16.914,2,1.5,1.45673333333333,1,-1.5,1.44218333333333
"BA0WS","115","Orth-Grid","winter22","asynch","Male",22,"English","Fourth","United States","I tried my best on each question","4","2","3","","no",7.12721666666667,"1.5","chrome","2048","1010","online-replication",2.13081501831502,8.16842006033182,1.39814964447317,0,0,3,3,-6.5,0.230769230769231,5.35906666666667,24.7341538461538,7.602,62.677,3,9,0,0,1,0,1,0,0,-1,"Orthogonal",18.08,1,1,"Triangular",44.88,0,"Orthogonal",13.156,0,"Orthogonal",62.677,1,-3,2.38341666666667,2,-3.5,2.97565
